start_time,end_time,filename,probability,true_label,true_class,predicted_class
269.5,270.499512,BAMBI.S536.yyyymmdd.ECRASD1,0.33079174,artifact,0,1
270.5,271.499512,BAMBI.S536.yyyymmdd.ECRASD1,0.51068753,nonartifact,1,0
300.5,301.499512,BAMBI.S536.yyyymmdd.ECRASD1,0.28553244,nonartifact,1,1
301,301.999512,BAMBI.S536.yyyymmdd.ECRASD1,0.2651327,artifact,0,1
301.5,302.499512,BAMBI.S536.yyyymmdd.ECRASD1,0.36853427,artifact,0,1
302,302.999512,BAMBI.S536.yyyymmdd.ECRASD1,0.6114277,artifact,0,0
38.5,39.499512,BAMBI.S536.yyyymmdd.EORASD1,0.55978566,artifact,0,0
39,39.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3524151,artifact,0,1
39.5,40.499512,BAMBI.S536.yyyymmdd.EORASD1,0.13858098,artifact,0,1
40.5,41.499512,BAMBI.S536.yyyymmdd.EORASD1,0.30968472,nonartifact,1,1
64.5,65.499512,BAMBI.S536.yyyymmdd.EORASD1,0.33657783,nonartifact,1,1
65,65.999512,BAMBI.S536.yyyymmdd.EORASD1,0.23406851,artifact,0,1
65.5,66.499512,BAMBI.S536.yyyymmdd.EORASD1,0.32326964,artifact,0,1
66,66.999512,BAMBI.S536.yyyymmdd.EORASD1,0.6951379,artifact,0,0
67,67.999512,BAMBI.S536.yyyymmdd.EORASD1,0.40191084,artifact,0,1
67.5,68.499512,BAMBI.S536.yyyymmdd.EORASD1,0.3351593,artifact,0,1
68,68.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3801543,nonartifact,1,1
75,75.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3376131,nonartifact,1,1
75.5,76.499512,BAMBI.S536.yyyymmdd.EORASD1,0.33068055,artifact,0,1
76,76.999512,BAMBI.S536.yyyymmdd.EORASD1,0.44311988,artifact,0,1
76.5,77.499512,BAMBI.S536.yyyymmdd.EORASD1,0.4113896,artifact,0,1
77,77.999512,BAMBI.S536.yyyymmdd.EORASD1,0.29728383,artifact,0,1
77.5,78.499512,BAMBI.S536.yyyymmdd.EORASD1,0.20481299,nonartifact,1,1
103.5,104.499512,BAMBI.S536.yyyymmdd.EORASD1,0.54598886,artifact,0,0
104,104.999512,BAMBI.S536.yyyymmdd.EORASD1,0.36734408,artifact,0,1
104.5,105.499512,BAMBI.S536.yyyymmdd.EORASD1,0.70493186,artifact,0,0
108,108.999512,BAMBI.S536.yyyymmdd.EORASD1,0.42960462,artifact,0,1
108.5,109.499512,BAMBI.S536.yyyymmdd.EORASD1,0.35577035,artifact,0,1
109,109.999512,BAMBI.S536.yyyymmdd.EORASD1,0.2758487,nonartifact,1,1
141.5,142.499512,BAMBI.S536.yyyymmdd.EORASD1,0.434218,artifact,0,1
142,142.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3164667,artifact,0,1
142.5,143.499512,BAMBI.S536.yyyymmdd.EORASD1,0.2767876,artifact,0,1
143,143.999512,BAMBI.S536.yyyymmdd.EORASD1,0.36817917,artifact,0,1
143.5,144.499512,BAMBI.S536.yyyymmdd.EORASD1,0.72991896,artifact,0,0
144.5,145.499512,BAMBI.S536.yyyymmdd.EORASD1,0.43020368,artifact,0,1
145,145.999512,BAMBI.S536.yyyymmdd.EORASD1,0.33334658,artifact,0,1
145.5,146.499512,BAMBI.S536.yyyymmdd.EORASD1,0.40035665,artifact,0,1
146.5,147.499512,BAMBI.S536.yyyymmdd.EORASD1,0.4008699,artifact,0,1
147,147.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3310998,artifact,0,1
147.5,148.499512,BAMBI.S536.yyyymmdd.EORASD1,0.43210772,artifact,0,1
161.5,162.499512,BAMBI.S536.yyyymmdd.EORASD1,0.5258889,artifact,0,0
162,162.999512,BAMBI.S536.yyyymmdd.EORASD1,0.35776415,artifact,0,1
162.5,163.499512,BAMBI.S536.yyyymmdd.EORASD1,0.41676068,artifact,0,1
224,224.999512,BAMBI.S536.yyyymmdd.EORASD1,0.62519556,artifact,0,0
224.5,225.499512,BAMBI.S536.yyyymmdd.EORASD1,0.38996127,artifact,0,1
225,225.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3509903,artifact,0,1
225.5,226.499512,BAMBI.S536.yyyymmdd.EORASD1,0.33298233,artifact,0,1
226,226.999512,BAMBI.S536.yyyymmdd.EORASD1,0.30830103,artifact,0,1
226.5,227.499512,BAMBI.S536.yyyymmdd.EORASD1,0.4120072,artifact,0,1
232.5,233.499512,BAMBI.S536.yyyymmdd.EORASD1,0.23254824,nonartifact,1,1
233,233.999512,BAMBI.S536.yyyymmdd.EORASD1,0.17108397,artifact,0,1
233.5,234.499512,BAMBI.S536.yyyymmdd.EORASD1,0.5352119,artifact,0,0
246,246.999512,BAMBI.S536.yyyymmdd.EORASD1,0.19559078,nonartifact,1,1
247,247.999512,BAMBI.S536.yyyymmdd.EORASD1,0.2911047,artifact,0,1
247.5,248.499512,BAMBI.S536.yyyymmdd.EORASD1,0.36643675,artifact,0,1
248,248.999512,BAMBI.S536.yyyymmdd.EORASD1,0.5133762,artifact,0,0
248.5,249.499512,BAMBI.S536.yyyymmdd.EORASD1,0.5190375,artifact,0,0
249,249.999512,BAMBI.S536.yyyymmdd.EORASD1,0.39967757,artifact,0,1
249.5,250.499512,BAMBI.S536.yyyymmdd.EORASD1,0.33078748,artifact,0,1
250,250.999512,BAMBI.S536.yyyymmdd.EORASD1,0.33658466,nonartifact,1,1
259,259.999512,BAMBI.S536.yyyymmdd.EORASD1,0.39057985,nonartifact,1,1
259.5,260.499512,BAMBI.S536.yyyymmdd.EORASD1,0.21289901,artifact,0,1
260,260.999512,BAMBI.S536.yyyymmdd.EORASD1,0.31277412,artifact,0,1
260.5,261.499512,BAMBI.S536.yyyymmdd.EORASD1,0.53969777,artifact,0,0
276,276.999512,BAMBI.S536.yyyymmdd.EORASD1,0.47749814,artifact,0,1
276.5,277.499512,BAMBI.S536.yyyymmdd.EORASD1,0.38702902,artifact,0,1
277,277.999512,BAMBI.S536.yyyymmdd.EORASD1,0.3171945,artifact,0,1
277.5,278.499512,BAMBI.S536.yyyymmdd.EORASD1,0.51906055,artifact,0,0
305.5,306.499512,BAMBI.S536.yyyymmdd.EORASD1,0.22991891,nonartifact,1,1
306,306.999512,BAMBI.S536.yyyymmdd.EORASD1,0.35067454,artifact,0,1
306.5,307.499512,BAMBI.S536.yyyymmdd.EORASD1,0.43153998,artifact,0,1
307,307.999512,BAMBI.S536.yyyymmdd.EORASD1,0.37430426,artifact,0,1
1,1.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.6531197,artifact,0,0
1.5,2.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.38740748,artifact,0,1
2,2.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.5854989,artifact,0,0
8,8.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.5174298,nonartifact,1,0
8.5,9.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.2851095,artifact,0,1
9,9.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.35636944,artifact,0,1
9.5,10.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.3986279,artifact,0,1
10,10.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.34502214,nonartifact,1,1
39.5,40.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.3363437,nonartifact,1,1
40,40.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.2589131,artifact,0,1
40.5,41.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.3546234,artifact,0,1
41,41.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.67066765,artifact,0,0
41.5,42.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.43156642,artifact,0,1
42,42.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.19056883,artifact,0,1
42.5,43.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.356452,artifact,0,1
43.5,44.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.24709179,nonartifact,1,1
47,47.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.15284497,nonartifact,1,1
47.5,48.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.34640333,artifact,0,1
48,48.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.37520194,artifact,0,1
48.5,49.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.17742136,artifact,0,1
49,49.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.2563807,artifact,0,1
50,50.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.15236945,nonartifact,1,1
102.5,103.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.23033291,nonartifact,1,1
103,103.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.36361998,artifact,0,1
103.5,104.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.3960461,artifact,0,1
104,104.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.64489704,artifact,0,0
104.5,105.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.33520982,artifact,0,1
105,105.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.11528468,nonartifact,1,1
108,108.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.43632427,artifact,0,1
108.5,109.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.31761742,artifact,0,1
109,109.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.3303269,artifact,0,1
109.5,110.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.25108254,artifact,0,1
110,110.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.13941793,nonartifact,1,1
112.5,113.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.44256508,artifact,0,1
113,113.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.28040898,artifact,0,1
113.5,114.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.35013497,artifact,0,1
114,114.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.8151054,artifact,0,0
144,144.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.70748055,artifact,0,0
144.5,145.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.30596465,artifact,0,1
145,145.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.20669866,nonartifact,1,1
151,151.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.20669892,nonartifact,1,1
151.5,152.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.18529227,artifact,0,1
152,152.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.30185887,artifact,0,1
152.5,153.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.80969065,artifact,0,0
155,155.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.44767353,artifact,0,1
155.5,156.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.32993844,artifact,0,1
156,156.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.37386107,artifact,0,1
156.5,157.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.35768002,artifact,0,1
157,157.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.38087192,artifact,0,1
157.5,158.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.38145944,artifact,0,1
158,158.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.16540895,nonartifact,1,1
176,176.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.92950267,artifact,0,0
176.5,177.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.3062446,artifact,0,1
177,177.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.20246904,artifact,0,1
177.5,178.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.3704138,artifact,0,1
178,178.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.86410904,artifact,0,0
181,181.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.41996574,nonartifact,1,1
181.5,182.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.35576984,artifact,0,1
182,182.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.5803449,artifact,0,0
191.5,192.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.5106888,artifact,0,0
192,192.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.37232482,artifact,0,1
193,193.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.22382319,nonartifact,1,1
206,206.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.16217615,nonartifact,1,1
206.5,207.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.106206834,artifact,0,1
207,207.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.79704756,artifact,0,0
318,318.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.6473632,artifact,0,0
318.5,319.499512,BAMBI.S538.yyyymmdd.ECRASD1,0.34015194,artifact,0,1
319,319.999512,BAMBI.S538.yyyymmdd.ECRASD1,0.56118447,artifact,0,0
0,0.999512,BAMBI.S538.yyyymmdd.EORASD1,0.20526367,artifact,0,1
0.5,1.499512,BAMBI.S538.yyyymmdd.EORASD1,0.14236443,artifact,0,1
1,1.999512,BAMBI.S538.yyyymmdd.EORASD1,0.14305796,artifact,0,1
1.5,2.499512,BAMBI.S538.yyyymmdd.EORASD1,0.37179396,nonartifact,1,1
132.5,133.499512,BAMBI.S538.yyyymmdd.EORASD1,0.41629577,artifact,0,1
133,133.999512,BAMBI.S538.yyyymmdd.EORASD1,0.36122197,artifact,0,1
133.5,134.499512,BAMBI.S538.yyyymmdd.EORASD1,0.32320693,artifact,0,1
134,134.999512,BAMBI.S538.yyyymmdd.EORASD1,0.71683675,artifact,0,0
152.5,153.499512,BAMBI.S538.yyyymmdd.EORASD1,0.44962928,artifact,0,1
153,153.999512,BAMBI.S538.yyyymmdd.EORASD1,0.39523998,artifact,0,1
153.5,154.499512,BAMBI.S538.yyyymmdd.EORASD1,0.45105124,artifact,0,1
154,154.999512,BAMBI.S538.yyyymmdd.EORASD1,0.35624188,artifact,0,1
154.5,155.499512,BAMBI.S538.yyyymmdd.EORASD1,0.34258944,artifact,0,1
155,155.999512,BAMBI.S538.yyyymmdd.EORASD1,0.45022646,artifact,0,1
155.5,156.499512,BAMBI.S538.yyyymmdd.EORASD1,0.40268728,artifact,0,1
156,156.999512,BAMBI.S538.yyyymmdd.EORASD1,0.22971627,artifact,0,1
156.5,157.499512,BAMBI.S538.yyyymmdd.EORASD1,0.25912222,artifact,0,1
157,157.999512,BAMBI.S538.yyyymmdd.EORASD1,0.29524535,artifact,0,1
157.5,158.499512,BAMBI.S538.yyyymmdd.EORASD1,0.19585484,nonartifact,1,1
255,255.999512,BAMBI.S538.yyyymmdd.EORASD1,0.51977134,artifact,0,0
255.5,256.499512,BAMBI.S538.yyyymmdd.EORASD1,0.34116998,artifact,0,1
256,256.999512,BAMBI.S538.yyyymmdd.EORASD1,0.33855852,artifact,0,1
256.5,257.499512,BAMBI.S538.yyyymmdd.EORASD1,0.7258199,artifact,0,0
259,259.999512,BAMBI.S538.yyyymmdd.EORASD1,0.24992669,nonartifact,1,1
259.5,260.499512,BAMBI.S538.yyyymmdd.EORASD1,0.15635465,artifact,0,1
260,260.999512,BAMBI.S538.yyyymmdd.EORASD1,0.48210186,artifact,0,1
274.5,275.499512,BAMBI.S538.yyyymmdd.EORASD1,0.41161346,artifact,0,1
275,275.999512,BAMBI.S538.yyyymmdd.EORASD1,0.31156197,artifact,0,1
275.5,276.499512,BAMBI.S538.yyyymmdd.EORASD1,0.31630787,artifact,0,1
276,276.999512,BAMBI.S538.yyyymmdd.EORASD1,0.30220997,nonartifact,1,1
0,0.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.37986815,artifact,0,1
0.5,1.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.34792843,artifact,0,1
1,1.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.6696572,artifact,0,0
11.5,12.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.325191,nonartifact,1,1
12,12.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.17990452,artifact,0,1
12.5,13.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.38161463,artifact,0,1
13,13.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.44294864,artifact,0,1
14.5,15.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.56801766,artifact,0,0
15,15.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.33942834,artifact,0,1
15.5,16.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.26499996,nonartifact,1,1
26,26.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.42784396,artifact,0,1
26.5,27.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.08839206,artifact,0,1
27,27.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.13932778,artifact,0,1
27.5,28.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.10638608,artifact,0,1
28,28.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.11257718,artifact,0,1
28.5,29.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.4251557,artifact,0,1
38,38.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.04687663,nonartifact,1,1
38.5,39.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.10997423,artifact,0,1
39,39.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.23782472,artifact,0,1
39.5,40.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.5071889,artifact,0,0
49,49.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.11071263,nonartifact,1,1
49.5,50.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.27140304,artifact,0,1
50,50.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.65954036,artifact,0,0
64.5,65.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.839509,artifact,0,0
65,65.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.36051446,artifact,0,1
65.5,66.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.09363712,nonartifact,1,1
72.5,73.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.15146208,nonartifact,1,1
73,73.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.17697139,artifact,0,1
73.5,74.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.64490205,artifact,0,0
74,74.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.6504225,artifact,0,0
74.5,75.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.3101557,artifact,0,1
75.5,76.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.06100661,artifact,0,1
76,76.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.12813532,artifact,0,1
76.5,77.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.2885675,artifact,0,1
77,77.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.8434426,artifact,0,0
89,89.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.14840111,nonartifact,1,1
89.5,90.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.32920316,artifact,0,1
90,90.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.6873368,artifact,0,0
108.5,109.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.88962024,artifact,0,0
109,109.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.2534064,artifact,0,1
109.5,110.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.19679447,artifact,0,1
110,110.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.16328843,nonartifact,1,1
117.5,118.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.5182466,nonartifact,1,0
118,118.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.28374252,artifact,0,1
118.5,119.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.4904297,artifact,0,1
179.5,180.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.59225845,nonartifact,1,0
180.5,181.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.20266217,artifact,0,1
181,181.999512,BAMBI.S539.yyyymmdd.ECRASD1,0.2867817,artifact,0,1
181.5,182.499512,BAMBI.S539.yyyymmdd.ECRASD1,0.6947411,artifact,0,0
0,0.999512,BAMBI.S539.yyyymmdd.EORASD1,0.67221993,artifact,0,0
0.5,1.499512,BAMBI.S539.yyyymmdd.EORASD1,0.28774583,artifact,0,1
1,1.999512,BAMBI.S539.yyyymmdd.EORASD1,0.27472442,artifact,0,1
1.5,2.499512,BAMBI.S539.yyyymmdd.EORASD1,0.24268636,artifact,0,1
2,2.999512,BAMBI.S539.yyyymmdd.EORASD1,0.5753636,artifact,0,0
4.5,5.499512,BAMBI.S539.yyyymmdd.EORASD1,0.46938214,artifact,0,1
5,5.999512,BAMBI.S539.yyyymmdd.EORASD1,0.30853692,artifact,0,1
5.5,6.499512,BAMBI.S539.yyyymmdd.EORASD1,0.28894296,artifact,0,1
6,6.999512,BAMBI.S539.yyyymmdd.EORASD1,0.43260315,artifact,0,1
9,9.999512,BAMBI.S539.yyyymmdd.EORASD1,0.5052241,artifact,0,0
9.5,10.499512,BAMBI.S539.yyyymmdd.EORASD1,0.37292656,artifact,0,1
10,10.999512,BAMBI.S539.yyyymmdd.EORASD1,0.30986255,nonartifact,1,1
23,23.999512,BAMBI.S539.yyyymmdd.EORASD1,0.25584185,nonartifact,1,1
23.5,24.499512,BAMBI.S539.yyyymmdd.EORASD1,0.17918682,artifact,0,1
24,24.999512,BAMBI.S539.yyyymmdd.EORASD1,0.5969051,artifact,0,0
42.5,43.499512,BAMBI.S539.yyyymmdd.EORASD1,0.24266379,nonartifact,1,1
43,43.999512,BAMBI.S539.yyyymmdd.EORASD1,0.3239904,artifact,0,1
43.5,44.499512,BAMBI.S539.yyyymmdd.EORASD1,0.29756325,artifact,0,1
44,44.999512,BAMBI.S539.yyyymmdd.EORASD1,0.26676843,artifact,0,1
44.5,45.499512,BAMBI.S539.yyyymmdd.EORASD1,0.18299581,artifact,0,1
45,45.999512,BAMBI.S539.yyyymmdd.EORASD1,0.20456809,nonartifact,1,1
196,196.999512,BAMBI.S539.yyyymmdd.EORASD1,0.41134647,nonartifact,1,1
196.5,197.499512,BAMBI.S539.yyyymmdd.EORASD1,0.26655602,artifact,0,1
197,197.999512,BAMBI.S539.yyyymmdd.EORASD1,0.126695,artifact,0,1
197.5,198.499512,BAMBI.S539.yyyymmdd.EORASD1,0.24961638,artifact,0,1
198,198.999512,BAMBI.S539.yyyymmdd.EORASD1,0.371987,artifact,0,1
198.5,199.499512,BAMBI.S539.yyyymmdd.EORASD1,0.34150845,artifact,0,1
199,199.999512,BAMBI.S539.yyyymmdd.EORASD1,0.6918912,artifact,0,0
201.5,202.499512,BAMBI.S539.yyyymmdd.EORASD1,0.2959673,nonartifact,1,1
202,202.999512,BAMBI.S539.yyyymmdd.EORASD1,0.24060977,artifact,0,1
202.5,203.499512,BAMBI.S539.yyyymmdd.EORASD1,0.86789286,artifact,0,0
206,206.999512,BAMBI.S539.yyyymmdd.EORASD1,0.46121338,nonartifact,1,1
206.5,207.499512,BAMBI.S539.yyyymmdd.EORASD1,0.27264708,artifact,0,1
207,207.999512,BAMBI.S539.yyyymmdd.EORASD1,0.14069797,artifact,0,1
207.5,208.499512,BAMBI.S539.yyyymmdd.EORASD1,0.16677094,artifact,0,1
208,208.999512,BAMBI.S539.yyyymmdd.EORASD1,0.23377512,artifact,0,1
208.5,209.499512,BAMBI.S539.yyyymmdd.EORASD1,0.10860244,artifact,0,1
209,209.999512,BAMBI.S539.yyyymmdd.EORASD1,0.20815665,artifact,0,1
209.5,210.499512,BAMBI.S539.yyyymmdd.EORASD1,0.36387685,artifact,0,1
210.5,211.499512,BAMBI.S539.yyyymmdd.EORASD1,0.3026284,nonartifact,1,1
212,212.999512,BAMBI.S539.yyyymmdd.EORASD1,0.33619297,nonartifact,1,1
212.5,213.499512,BAMBI.S539.yyyymmdd.EORASD1,0.283575,artifact,0,1
213,213.999512,BAMBI.S539.yyyymmdd.EORASD1,0.35760733,artifact,0,1
213.5,214.499512,BAMBI.S539.yyyymmdd.EORASD1,0.39327303,artifact,0,1
214,214.999512,BAMBI.S539.yyyymmdd.EORASD1,0.41086242,artifact,0,1
214.5,215.499512,BAMBI.S539.yyyymmdd.EORASD1,0.31471336,artifact,0,1
215,215.999512,BAMBI.S539.yyyymmdd.EORASD1,0.092915915,artifact,0,1
215.5,216.499512,BAMBI.S539.yyyymmdd.EORASD1,0.20524369,artifact,0,1
216,216.999512,BAMBI.S539.yyyymmdd.EORASD1,0.30428514,artifact,0,1
216.5,217.499512,BAMBI.S539.yyyymmdd.EORASD1,0.438438,artifact,0,1
217,217.999512,BAMBI.S539.yyyymmdd.EORASD1,0.34205994,artifact,0,1
217.5,218.499512,BAMBI.S539.yyyymmdd.EORASD1,0.21842173,artifact,0,1
218,218.999512,BAMBI.S539.yyyymmdd.EORASD1,0.27945065,artifact,0,1
218.5,219.499512,BAMBI.S539.yyyymmdd.EORASD1,0.28719544,nonartifact,1,1
236.5,237.499512,BAMBI.S539.yyyymmdd.EORASD1,0.81070817,artifact,0,0
237,237.999512,BAMBI.S539.yyyymmdd.EORASD1,0.2851692,artifact,0,1
237.5,238.499512,BAMBI.S539.yyyymmdd.EORASD1,0.24110773,artifact,0,1
238,238.999512,BAMBI.S539.yyyymmdd.EORASD1,0.6380235,nonartifact,1,0
250,250.999512,BAMBI.S539.yyyymmdd.EORASD1,0.49112126,artifact,0,1
250.5,251.499512,BAMBI.S539.yyyymmdd.EORASD1,0.19639686,artifact,0,1
251,251.999512,BAMBI.S539.yyyymmdd.EORASD1,0.15152594,nonartifact,1,1
14,14.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.33367124,nonartifact,1,1
14.5,15.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.32111472,artifact,0,1
15,15.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.35276622,artifact,0,1
15.5,16.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.33742565,artifact,0,1
16,16.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.31758416,artifact,0,1
16.5,17.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.43937787,artifact,0,1
27.5,28.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.41072342,artifact,0,1
28,28.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.31950092,artifact,0,1
28.5,29.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.30886155,artifact,0,1
29,29.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.3147701,artifact,0,1
29.5,30.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.37511045,artifact,0,1
30,30.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.42075938,artifact,0,1
30.5,31.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.3906474,artifact,0,1
31,31.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.56212974,artifact,0,0
48.5,49.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.64262223,artifact,0,0
49,49.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.32922864,artifact,0,1
49.5,50.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.28449848,artifact,0,1
50,50.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.41998234,nonartifact,1,1
56.5,57.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.47353432,artifact,0,1
57,57.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.34069327,artifact,0,1
57.5,58.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.39083105,artifact,0,1
58,58.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.4693609,artifact,0,1
64.5,65.499512,BAMBI.S540.yyyymmdd.ECRASD1,0.45488364,artifact,0,1
65,65.999512,BAMBI.S540.yyyymmdd.ECRASD1,0.32788968,artifact,0,1
